,zipconvert2,zipconvert3,zipconvert4,zipconvert5,homeowner,num_child,income,female,wealth,home_value,med_fam_inc,avg_fam_inc,pct_lt15k,num_prom,lifetime_gifts,largest_gift,last_gift,months_since_donate,time_lag,avg_gift,target,type,interaction_wealth_income,income_to_home_ratio,wealth_to_home_ratio,gift_to_income_ratio,average_gift_size_to_largest_gift_ratio,total_gifts_to_number_of_promotions,homeowner_children,zip_gender,time_since_last_gift_bucket
2886,No,Yes,No,No,Yes,1,4,No,8,700,394,438,11,61,132.0,10.0,10.0,30,6,5.739130435,Donor,dev,32,0.005714285714285714,0.011428571428571429,33.0,0.5739130434999999,2.1639344262295084,Yes_1,No_Yes_No_No_No,24+
2887,Yes,No,No,No,No,1,1,Yes,8,675,344,372,18,63,68.0,10.0,10.0,31,5,4.857142857,No Donor,train,8,0.0014814814814814814,0.011851851851851851,68.0,0.4857142857,1.0793650793650793,No_1,Yes_No_No_No_Yes,24+
2888,No,No,No,Yes,Yes,1,5,Yes,8,478,270,317,23,26,65.0,25.0,25.0,31,2,13.0,No Donor,dev,40,0.010460251046025104,0.016736401673640166,13.0,0.52,2.5,Yes_1,No_No_No_Yes_Yes,24+
2889,No,No,No,Yes,Yes,1,5,No,8,1146,372,505,14,45,105.0,10.0,5.0,30,8,7.5,Donor,train,40,0.004363001745200698,0.006980802792321117,21.0,0.75,2.3333333333333335,Yes_1,No_No_No_Yes_No,24+
2890,No,No,Yes,No,Yes,1,4,Yes,8,446,261,298,21,23,30.0,15.0,15.0,35,1,10.0,No Donor,train,32,0.008968609865470852,0.017937219730941704,7.5,0.6666666666666666,1.3043478260869565,Yes_1,No_No_Yes_No_Yes,24+
2891,No,No,No,Yes,Yes,1,2,Yes,8,3111,292,338,21,38,66.0,15.0,15.0,31,4,13.2,Donor,train,16,0.0006428801028608164,0.0025715204114432656,33.0,0.88,1.736842105263158,Yes_1,No_No_No_Yes_Yes,24+
2892,No,Yes,No,No,Yes,1,4,Yes,0,1194,408,525,16,68,110.0,20.0,20.0,36,23,13.75,No Donor,train,0,0.0033500837520938024,0.0,27.5,0.6875,1.6176470588235294,Yes_1,No_Yes_No_No_Yes,24+
2893,No,No,Yes,No,Yes,1,6,No,8,834,386,357,11,17,15.0,15.0,15.0,36,5,15.0,No Donor,train,48,0.007194244604316547,0.009592326139088728,2.5,1.0,0.8823529411764706,Yes_1,No_No_Yes_No_No,24+
2894,No,No,Yes,No,Yes,1,5,No,4,542,308,355,5,45,61.0,15.0,15.0,37,5,12.2,No Donor,train,20,0.00922509225092251,0.007380073800738007,12.2,0.8133333333333332,1.3555555555555556,Yes_1,No_No_Yes_No_No,24+
2895,No,No,Yes,No,No,1,5,Yes,8,270,208,258,35,19,35.0,20.0,10.0,34,4,11.66666667,Donor,train,40,0.018518518518518517,0.02962962962962963,7.0,0.5833333334999999,1.8421052631578947,No_1,No_No_Yes_No_Yes,24+
2896,No,No,No,Yes,Yes,1,4,Yes,8,2478,561,610,2,25,65.0,25.0,25.0,35,4,21.66666667,Donor,train,32,0.0016142050040355124,0.003228410008071025,16.25,0.8666666668,2.6,Yes_1,No_No_No_Yes_Yes,24+
2897,No,No,No,Yes,Yes,1,7,Yes,9,5843,1500,1133,9,129,333.0,25.0,16.0,29,12,12.80769231,Donor,train,63,0.001198014718466541,0.00154030463802841,47.57142857142857,0.5123076924,2.5813953488372094,Yes_1,No_No_No_Yes_Yes,24+
2898,No,Yes,No,No,No,1,5,No,8,599,342,416,6,27,41.0,11.0,10.0,31,9,8.2,No Donor,train,40,0.008347245409015025,0.01335559265442404,8.2,0.7454545454545454,1.5185185185185186,No_1,No_Yes_No_No_No,24+
2899,No,No,Yes,No,No,1,2,Yes,1,289,222,218,26,78,211.0,15.0,10.0,37,2,7.275862069,No Donor,dev,2,0.006920415224913495,0.0034602076124567475,105.5,0.4850574712666667,2.7051282051282053,No_1,No_No_Yes_No_Yes,24+
2900,No,No,No,Yes,Yes,1,4,Yes,0,902,431,444,10,59,108.0,12.0,11.0,28,5,8.307692308,No Donor,train,0,0.004434589800443459,0.0,27.0,0.6923076923333333,1.8305084745762712,Yes_1,No_No_No_Yes_Yes,24+
2901,No,No,No,Yes,Yes,1,4,Yes,0,2510,477,525,11,51,153.0,12.0,10.0,31,7,9.5625,No Donor,train,0,0.0015936254980079682,0.0,38.25,0.796875,3.0,Yes_1,No_No_No_Yes_Yes,24+
2902,No,Yes,No,No,No,1,1,Yes,8,1577,476,564,7,39,56.0,20.0,20.0,37,12,14.0,No Donor,train,8,0.0006341154090044388,0.0050729232720355105,56.0,0.7,1.435897435897436,No_1,No_Yes_No_No_Yes,24+
2903,No,Yes,No,No,No,1,1,Yes,0,468,303,329,20,66,123.0,6.0,5.0,30,13,3.0,No Donor,train,0,0.002136752136752137,0.0,123.0,0.5,1.8636363636363635,No_1,No_Yes_No_No_Yes,24+
2904,Yes,No,No,No,Yes,1,5,Yes,8,703,410,446,12,29,35.0,5.0,4.0,29,0,3.5,No Donor,train,40,0.007112375533428165,0.011379800853485065,7.0,0.7,1.206896551724138,Yes_1,Yes_No_No_No_Yes,24+
2905,No,No,Yes,No,Yes,5,7,No,8,930,592,632,2,26,33.0,10.0,7.0,31,3,6.6,No Donor,train,56,0.007526881720430108,0.008602150537634409,4.714285714285714,0.6599999999999999,1.2692307692307692,Yes_5,No_No_Yes_No_No,24+
2906,No,No,Yes,No,Yes,1,4,Yes,7,796,440,453,6,64,75.0,10.0,10.0,37,3,5.357142857,No Donor,train,28,0.005025125628140704,0.008793969849246231,18.75,0.5357142857,1.171875,Yes_1,No_No_Yes_No_Yes,24+
2907,No,Yes,No,No,Yes,1,4,No,8,535,355,365,12,18,25.0,25.0,25.0,37,5,25.0,Donor,train,32,0.007476635514018692,0.014953271028037384,6.25,1.0,1.3888888888888888,Yes_1,No_Yes_No_No_No,24+
2908,No,No,No,Yes,No,1,4,No,6,3413,742,771,2,38,123.0,21.0,15.0,37,4,15.375,Donor,train,24,0.0011719894520949312,0.0017579841781423966,30.75,0.7321428571428571,3.236842105263158,No_1,No_No_No_Yes_No,24+
2909,No,Yes,No,No,Yes,1,6,No,5,838,397,409,12,81,182.0,23.0,12.0,30,2,6.066666667,No Donor,train,30,0.007159904534606206,0.0059665871121718375,30.333333333333332,0.2637681159565217,2.246913580246914,Yes_1,No_Yes_No_No_No,24+
2910,No,No,Yes,No,Yes,1,1,No,8,674,401,433,21,80,149.0,8.0,5.0,30,4,5.518518519,Donor,train,8,0.001483679525222552,0.011869436201780416,149.0,0.689814814875,1.8625,Yes_1,No_No_Yes_No_No,24+
2911,Yes,No,No,No,Yes,1,4,Yes,2,758,242,326,26,37,122.0,15.0,15.0,37,6,9.384615385,No Donor,train,8,0.005277044854881266,0.002638522427440633,30.5,0.6256410256666667,3.2972972972972974,Yes_1,Yes_No_No_No_Yes,24+
2912,No,No,No,Yes,Yes,1,4,Yes,6,2435,766,852,2,94,157.0,10.0,10.0,33,13,7.85,No Donor,train,24,0.0016427104722792608,0.0024640657084188913,39.25,0.7849999999999999,1.6702127659574468,Yes_1,No_No_No_Yes_Yes,24+
2913,No,No,No,Yes,Yes,1,5,No,5,1133,388,394,12,65,103.0,10.0,9.0,36,13,6.866666667,No Donor,train,25,0.00441306266548985,0.00441306266548985,20.6,0.6866666667,1.5846153846153845,Yes_1,No_No_No_Yes_No,24+
2914,No,No,Yes,No,No,1,1,No,8,317,264,311,22,25,32.0,10.0,10.0,35,5,8.0,No Donor,train,8,0.0031545741324921135,0.025236593059936908,32.0,0.8,1.28,No_1,No_No_Yes_No_No,24+
2915,Yes,No,No,No,Yes,1,5,No,3,459,251,291,20,52,95.0,17.0,17.0,34,5,11.875,No Donor,train,15,0.010893246187363835,0.006535947712418301,19.0,0.6985294117647058,1.8269230769230769,Yes_1,Yes_No_No_No_No,24+
2916,No,No,Yes,No,No,1,1,Yes,8,650,277,327,30,42,76.0,12.0,12.0,32,8,9.5,Donor,train,8,0.0015384615384615385,0.012307692307692308,76.0,0.7916666666666666,1.8095238095238095,No_1,No_No_Yes_No_Yes,24+
2917,No,No,No,Yes,No,1,7,No,8,1614,474,544,0,37,42.0,10.0,7.0,29,9,7.0,Donor,train,56,0.004337050805452293,0.004956629491945477,6.0,0.7,1.135135135135135,No_1,No_No_No_Yes_No,24+
2918,No,No,Yes,No,No,1,3,No,9,625,348,402,0,63,92.0,11.0,10.0,31,11,7.076923077,Donor,train,27,0.0048,0.0144,30.666666666666668,0.6433566433636364,1.4603174603174602,No_1,No_No_Yes_No_No,24+
2919,Yes,No,No,No,Yes,1,4,Yes,6,1330,468,666,0,37,130.0,20.0,15.0,31,5,14.44444444,Donor,train,24,0.0030075187969924814,0.004511278195488722,32.5,0.722222222,3.5135135135135136,Yes_1,Yes_No_No_No_Yes,24+
2920,No,Yes,No,No,No,1,5,No,8,436,194,245,33,30,67.0,15.0,15.0,33,7,13.4,No Donor,train,40,0.011467889908256881,0.01834862385321101,13.4,0.8933333333333333,2.2333333333333334,No_1,No_Yes_No_No_No,24+
2921,Yes,No,No,No,No,1,2,No,8,684,297,357,22,59,124.0,12.0,11.0,32,4,9.538461539,No Donor,train,16,0.0029239766081871343,0.011695906432748537,62.0,0.7948717949166667,2.1016949152542375,No_1,Yes_No_No_No_No,24+
2922,No,No,No,Yes,Yes,1,5,No,9,1425,545,628,4,80,234.0,30.0,25.0,31,7,14.625,Donor,train,45,0.0035087719298245615,0.00631578947368421,46.8,0.4875,2.925,Yes_1,No_No_No_Yes_No,24+
2923,Yes,No,No,No,Yes,2,2,No,8,652,316,340,12,33,37.0,7.0,7.0,31,4,5.285714286,Donor,train,16,0.003067484662576687,0.012269938650306749,18.5,0.7551020408571428,1.121212121212121,Yes_2,Yes_No_No_No_No,24+
2924,Yes,No,No,No,Yes,1,2,No,5,474,278,292,30,67,249.0,16.0,10.0,29,4,11.31818182,No Donor,train,10,0.004219409282700422,0.010548523206751054,124.5,0.70738636375,3.716417910447761,Yes_1,Yes_No_No_No_No,24+
2925,No,No,Yes,No,Yes,1,2,Yes,8,982,443,438,9,45,56.0,8.0,8.0,29,3,4.666666667,Donor,train,16,0.002036659877800407,0.008146639511201629,28.0,0.583333333375,1.2444444444444445,Yes_1,No_No_Yes_No_Yes,24+
2926,No,No,No,Yes,Yes,1,5,Yes,3,3142,527,681,3,56,91.0,10.0,6.0,28,2,5.6875,No Donor,train,15,0.001591343093570974,0.0009548058561425843,18.2,0.56875,1.625,Yes_1,No_No_No_Yes_Yes,24+
2927,No,No,No,Yes,No,1,5,No,8,809,421,444,9,85,242.0,15.0,5.0,17,4,8.642857143,No Donor,train,40,0.006180469715698393,0.009888751545117428,48.4,0.5761904762000001,2.847058823529412,No_1,No_No_No_Yes_No,13-24
2928,No,Yes,No,No,No,1,2,Yes,8,308,273,329,19,24,41.0,7.0,5.0,30,2,5.125,Donor,dev,16,0.006493506493506494,0.025974025974025976,20.5,0.7321428571428571,1.7083333333333333,No_1,No_Yes_No_No_Yes,24+
2929,Yes,No,No,No,Yes,1,4,No,8,609,311,339,11,20,42.0,22.0,22.0,32,5,21.0,Donor,dev,32,0.006568144499178982,0.013136288998357963,10.5,0.9545454545454546,2.1,Yes_1,Yes_No_No_No_No,24+
2930,No,No,No,Yes,Yes,1,4,Yes,8,1411,296,372,10,51,79.0,10.0,10.0,29,11,7.181818182,No Donor,train,32,0.002834868887313962,0.005669737774627924,19.75,0.7181818181999999,1.5490196078431373,Yes_1,No_No_No_Yes_Yes,24+
2931,Yes,No,No,No,Yes,1,5,No,8,982,399,446,9,29,50.0,15.0,10.0,32,4,10.0,No Donor,dev,40,0.0050916496945010185,0.008146639511201629,10.0,0.6666666666666666,1.7241379310344827,Yes_1,Yes_No_No_No_No,24+
2932,No,No,Yes,No,Yes,1,4,Yes,8,558,359,412,5,35,81.0,25.0,25.0,29,9,16.2,No Donor,train,32,0.007168458781362007,0.014336917562724014,20.25,0.648,2.3142857142857145,Yes_1,No_No_Yes_No_Yes,24+
2933,No,No,No,Yes,Yes,1,5,Yes,8,1575,425,437,12,40,111.0,25.0,20.0,31,77,13.875,Donor,train,40,0.0031746031746031746,0.005079365079365079,22.2,0.555,2.775,Yes_1,No_No_No_Yes_Yes,24+
2934,No,No,No,Yes,Yes,1,2,Yes,1,504,219,314,35,73,102.0,5.0,5.0,31,11,3.0,Donor,dev,2,0.003968253968253968,0.001984126984126984,51.0,0.6,1.3972602739726028,Yes_1,No_No_No_Yes_Yes,24+
2935,No,Yes,No,No,No,1,2,No,6,740,428,419,11,51,147.0,25.0,25.0,37,2,16.33333333,No Donor,train,12,0.002702702702702703,0.008108108108108109,73.5,0.6533333332,2.8823529411764706,No_1,No_Yes_No_No_No,24+
2936,No,No,Yes,No,No,1,1,No,1,368,214,256,31,56,327.0,50.0,50.0,37,13,40.875,Donor,train,1,0.002717391304347826,0.002717391304347826,327.0,0.8175,5.839285714285714,No_1,No_No_Yes_No_No,24+
2937,No,No,Yes,No,Yes,1,4,No,0,727,293,339,21,70,89.0,10.0,10.0,31,2,6.846153846,Donor,train,0,0.005502063273727648,0.0,22.25,0.6846153846,1.2714285714285714,Yes_1,No_No_Yes_No_No,24+
2938,Yes,No,No,No,Yes,1,4,Yes,3,462,252,296,23,69,235.0,40.0,20.0,36,11,23.5,No Donor,train,12,0.008658008658008658,0.006493506493506494,58.75,0.5875,3.4057971014492754,Yes_1,Yes_No_No_No_Yes,24+
2939,No,No,No,Yes,Yes,1,4,Yes,0,593,213,276,30,104,223.94,15.0,3.0,18,5,3.4990625,No Donor,train,0,0.006745362563237774,0.0,55.985,0.23327083333333334,2.1532692307692307,Yes_1,No_No_No_Yes_Yes,13-24
2940,No,No,No,Yes,No,1,4,Yes,8,462,272,312,8,24,47.0,11.0,10.0,30,4,9.4,Donor,train,32,0.008658008658008658,0.017316017316017316,11.75,0.8545454545454546,1.9583333333333333,No_1,No_No_No_Yes_Yes,24+
2941,No,No,No,Yes,Yes,1,3,No,7,676,363,431,9,94,168.0,11.0,7.0,34,13,8.842105263,No Donor,train,21,0.004437869822485207,0.010355029585798817,56.0,0.8038277511818183,1.7872340425531914,Yes_1,No_No_No_Yes_No,24+
2942,Yes,No,No,No,Yes,1,4,Yes,8,863,403,438,6,65,250.0,24.0,24.0,35,13,12.5,Donor,dev,32,0.004634994206257242,0.009269988412514484,62.5,0.5208333333333334,3.8461538461538463,Yes_1,Yes_No_No_No_Yes,24+
2943,Yes,No,No,No,Yes,1,5,Yes,8,1758,490,671,13,26,29.0,5.0,4.0,31,3,4.142857143,Donor,train,40,0.002844141069397042,0.004550625711035267,5.8,0.8285714285999999,1.1153846153846154,Yes_1,Yes_No_No_No_Yes,24+
2944,No,No,Yes,No,Yes,1,4,Yes,3,806,347,354,15,76,119.0,15.0,10.0,31,10,10.81818182,Donor,train,12,0.004962779156327543,0.0037220843672456576,29.75,0.7212121213333333,1.5657894736842106,Yes_1,No_No_Yes_No_Yes,24+
2945,No,Yes,No,No,Yes,1,7,Yes,8,2174,1010,987,2,22,45.0,25.0,25.0,34,2,22.5,Donor,train,56,0.003219871205151794,0.0036798528058877645,6.428571428571429,0.9,2.0454545454545454,Yes_1,No_Yes_No_No_Yes,24+
2946,No,No,No,Yes,Yes,1,7,No,8,4087,637,708,0,36,35.0,10.0,5.0,30,1,8.75,Donor,train,56,0.0017127477367262051,0.0019574259848299485,5.0,0.875,0.9722222222222222,Yes_1,No_No_No_Yes_No,24+
2947,No,Yes,No,No,Yes,1,4,No,8,432,200,252,36,39,67.0,10.0,7.0,29,8,5.583333333,Donor,dev,32,0.009259259259259259,0.018518518518518517,16.75,0.5583333333,1.7179487179487178,Yes_1,No_Yes_No_No_No,24+
2948,No,No,Yes,No,Yes,1,4,No,8,383,278,330,17,34,57.0,25.0,25.0,37,2,11.4,Donor,train,32,0.010443864229765013,0.020887728459530026,14.25,0.456,1.6764705882352942,Yes_1,No_No_Yes_No_No,24+
2949,No,No,No,Yes,Yes,1,4,Yes,8,2070,395,429,8,48,67.0,8.0,8.0,31,4,4.785714286,No Donor,train,32,0.001932367149758454,0.003864734299516908,16.75,0.59821428575,1.3958333333333333,Yes_1,No_No_No_Yes_Yes,24+
2950,Yes,No,No,No,Yes,1,3,Yes,7,1218,443,462,9,71,134.0,15.0,10.0,32,17,8.375,No Donor,train,21,0.0024630541871921183,0.005747126436781609,44.666666666666664,0.5583333333333333,1.8873239436619718,Yes_1,Yes_No_No_No_Yes,24+
2951,No,No,No,Yes,Yes,1,4,No,1,1691,324,382,11,45,124.0,31.0,31.0,33,5,20.66666667,Donor,train,4,0.002365464222353637,0.0005913660555884093,31.0,0.6666666667741936,2.7555555555555555,Yes_1,No_No_No_Yes_No,24+
2952,No,No,No,Yes,Yes,1,4,Yes,9,1535,616,675,3,48,57.0,15.0,15.0,37,8,11.4,No Donor,train,36,0.0026058631921824105,0.005863192182410423,14.25,0.76,1.1875,Yes_1,No_No_No_Yes_Yes,24+
2953,No,No,No,Yes,No,1,4,Yes,0,812,368,413,10,88,146.0,11.0,7.0,19,2,6.636363636,No Donor,train,0,0.0049261083743842365,0.0,36.5,0.603305785090909,1.6590909090909092,No_1,No_No_No_Yes_Yes,13-24
2954,No,No,Yes,No,Yes,1,4,No,8,2058,261,370,37,53,99.0,15.0,15.0,31,9,9.0,No Donor,dev,32,0.001943634596695821,0.003887269193391642,24.75,0.6,1.8679245283018868,Yes_1,No_No_Yes_No_No,24+
2955,Yes,No,No,No,Yes,1,4,Yes,8,487,200,302,36,73,132.0,10.0,6.0,31,11,6.6,Donor,dev,32,0.008213552361396304,0.01642710472279261,33.0,0.6599999999999999,1.8082191780821917,Yes_1,Yes_No_No_No_Yes,24+
2956,No,No,No,Yes,Yes,1,4,Yes,4,2078,388,483,5,46,115.0,25.0,10.0,31,6,14.375,No Donor,train,16,0.0019249278152069298,0.0019249278152069298,28.75,0.575,2.5,Yes_1,No_No_No_Yes_Yes,24+
2957,No,Yes,No,No,Yes,1,4,Yes,0,429,305,334,17,49,181.0,20.0,20.0,31,6,16.45454546,No Donor,dev,0,0.009324009324009324,0.0,45.25,0.8227272729999999,3.693877551020408,Yes_1,No_Yes_No_No_Yes,24+
2958,No,No,No,Yes,Yes,1,4,Yes,3,1596,272,329,22,55,92.0,7.0,5.0,32,9,5.111111111,No Donor,dev,12,0.002506265664160401,0.0018796992481203006,23.0,0.730158730142857,1.6727272727272726,Yes_1,No_No_No_Yes_Yes,24+
2959,No,Yes,No,No,Yes,1,4,Yes,8,461,321,345,18,51,129.0,9.0,7.0,34,13,7.166666667,No Donor,train,32,0.008676789587852495,0.01735357917570499,32.25,0.7962962963333333,2.5294117647058822,Yes_1,No_Yes_No_No_Yes,24+
2960,No,No,Yes,No,Yes,1,4,No,8,999,445,582,0,24,45.0,25.0,25.0,31,9,15.0,No Donor,dev,32,0.004004004004004004,0.008008008008008008,11.25,0.6,1.875,Yes_1,No_No_Yes_No_No,24+
2961,No,No,No,Yes,Yes,1,4,Yes,7,657,389,367,22,41,223.0,15.0,14.0,31,2,10.61904762,No Donor,train,28,0.0060882800608828,0.0106544901065449,55.75,0.707936508,5.439024390243903,Yes_1,No_No_No_Yes_Yes,24+
2962,No,Yes,No,No,Yes,1,4,Yes,8,881,508,514,15,29,36.0,14.0,9.0,35,14,7.2,Donor,train,32,0.004540295119182747,0.009080590238365494,9.0,0.5142857142857143,1.2413793103448276,Yes_1,No_Yes_No_No_Yes,24+
2963,Yes,No,No,No,Yes,1,1,Yes,4,1368,318,499,0,51,79.0,20.0,20.0,30,17,13.16666667,Donor,dev,4,0.0007309941520467836,0.0029239766081871343,79.0,0.6583333335,1.5490196078431373,Yes_1,Yes_No_No_No_Yes,24+
2964,No,No,No,Yes,No,1,3,Yes,8,639,326,323,28,24,49.0,15.0,10.0,28,3,12.25,Donor,dev,24,0.004694835680751174,0.012519561815336464,16.333333333333332,0.8166666666666667,2.0416666666666665,No_1,No_No_No_Yes_Yes,24+
2965,No,Yes,No,No,Yes,1,3,Yes,2,500,255,300,24,54,119.0,11.0,10.0,37,7,9.153846154,No Donor,train,6,0.006,0.004,39.666666666666664,0.8321678321818182,2.2037037037037037,Yes_1,No_Yes_No_No_Yes,24+
2966,No,No,No,Yes,Yes,1,3,No,8,1238,318,396,7,29,82.0,15.0,15.0,31,2,10.25,Donor,train,24,0.0024232633279483036,0.006462035541195477,27.333333333333332,0.6833333333333333,2.8275862068965516,Yes_1,No_No_No_Yes_No,24+
2967,No,No,No,Yes,Yes,1,3,No,8,2855,447,566,8,19,25.0,15.0,15.0,29,7,12.5,Donor,dev,24,0.0010507880910683013,0.0028021015761821367,8.333333333333334,0.8333333333333334,1.3157894736842106,Yes_1,No_No_No_Yes_No,24+
2968,No,Yes,No,No,Yes,1,5,Yes,8,969,482,493,2,38,56.0,7.0,5.0,31,4,5.090909091,Donor,train,40,0.005159958720330237,0.008255933952528379,11.2,0.7272727272857143,1.4736842105263157,Yes_1,No_Yes_No_No_Yes,24+
2969,No,No,Yes,No,No,1,5,Yes,8,4367,1076,1032,3,16,15.0,15.0,15.0,37,5,15.0,No Donor,train,40,0.001144950767117014,0.0018319212273872224,3.0,1.0,0.9375,No_1,No_No_Yes_No_Yes,24+
2970,Yes,No,No,No,Yes,1,4,Yes,3,525,277,278,24,52,157.0,10.0,7.0,28,6,7.136363636,Donor,train,12,0.007619047619047619,0.005714285714285714,39.25,0.7136363635999999,3.019230769230769,Yes_1,Yes_No_No_No_Yes,24+
2971,No,No,Yes,No,No,1,3,Yes,6,946,492,519,4,104,295.0,30.0,25.0,19,13,22.69230769,Donor,train,18,0.003171247357293869,0.006342494714587738,98.33333333333333,0.7564102563333334,2.8365384615384617,No_1,No_No_Yes_No_Yes,13-24
2972,No,Yes,No,No,Yes,1,7,No,8,504,311,315,15,23,20.0,15.0,15.0,36,7,10.0,No Donor,train,56,0.013888888888888888,0.015873015873015872,2.857142857142857,0.6666666666666666,0.8695652173913043,Yes_1,No_Yes_No_No_No,24+
2973,No,No,No,Yes,Yes,1,6,No,8,3705,558,599,8,34,60.0,9.0,8.0,30,6,6.666666667,Donor,train,48,0.0016194331983805667,0.0021592442645074223,10.0,0.7407407407777779,1.7647058823529411,Yes_1,No_No_No_Yes_No,24+
2974,No,No,Yes,No,Yes,1,4,Yes,0,339,254,302,20,82,168.0,6.0,6.0,29,7,3.733333333,No Donor,train,0,0.011799410029498525,0.0,42.0,0.6222222221666667,2.048780487804878,Yes_1,No_No_Yes_No_Yes,24+
2975,Yes,No,No,No,Yes,1,4,Yes,8,1173,455,544,10,56,53.0,6.0,2.0,30,8,3.117647059,Donor,train,32,0.0034100596760443308,0.0068201193520886615,13.25,0.5196078431666666,0.9464285714285714,Yes_1,Yes_No_No_No_Yes,24+
2976,No,Yes,No,No,Yes,1,5,No,8,1096,644,662,0,24,24.0,10.0,9.0,29,5,8.0,Donor,train,40,0.004562043795620438,0.0072992700729927005,4.8,0.8,1.0,Yes_1,No_Yes_No_No_No,24+
2977,No,No,No,Yes,Yes,1,2,Yes,1,1593,298,320,19,76,307.0,13.0,10.0,35,1,9.303030303,Donor,train,2,0.0012554927809165098,0.0006277463904582549,153.5,0.7156177156153846,4.0394736842105265,Yes_1,No_No_No_Yes_Yes,24+
2978,No,No,Yes,No,Yes,1,5,No,8,693,225,284,29,24,36.0,10.0,5.0,31,2,5.142857143,No Donor,train,40,0.007215007215007215,0.011544011544011544,7.2,0.5142857142999999,1.5,Yes_1,No_No_Yes_No_No,24+
2979,Yes,No,No,No,Yes,1,2,No,1,455,194,215,18,69,94.0,10.0,3.0,28,20,3.357142857,Donor,dev,2,0.004395604395604396,0.002197802197802198,47.0,0.3357142857,1.3623188405797102,Yes_1,Yes_No_No_No_No,24+
2980,No,No,No,Yes,Yes,1,5,No,8,1915,428,481,6,16,20.0,20.0,20.0,37,5,20.0,Donor,train,40,0.0026109660574412533,0.004177545691906005,4.0,1.0,1.25,Yes_1,No_No_No_Yes_No,24+
2981,No,No,No,Yes,Yes,1,5,No,8,1518,464,562,7,91,557.0,25.0,19.0,29,2,9.283333333,No Donor,train,40,0.0032938076416337285,0.005270092226613966,111.4,0.37133333332,6.1208791208791204,Yes_1,No_No_No_Yes_No,24+
2982,Yes,No,No,No,Yes,1,4,Yes,9,856,518,563,1,69,174.0,15.0,13.0,37,5,9.666666667,Donor,train,36,0.004672897196261682,0.010514018691588784,43.5,0.6444444444666666,2.5217391304347827,Yes_1,Yes_No_No_No_Yes,24+
2983,No,No,No,Yes,Yes,1,4,No,8,910,453,491,8,17,25.0,25.0,25.0,37,5,25.0,Donor,train,32,0.004395604395604396,0.008791208791208791,6.25,1.0,1.4705882352941178,Yes_1,No_No_No_Yes_No,24+
2984,No,No,Yes,No,Yes,1,2,Yes,8,246,119,183,63,17,20.0,15.0,15.0,29,7,10.0,No Donor,train,16,0.008130081300813009,0.032520325203252036,10.0,0.6666666666666666,1.1764705882352942,Yes_1,No_No_Yes_No_Yes,24+
2985,No,No,No,Yes,No,1,3,Yes,8,2492,358,377,6,62,104.0,25.0,10.0,17,10,11.55555556,Donor,dev,24,0.001203852327447833,0.0032102728731942215,34.666666666666664,0.4622222224,1.6774193548387097,No_1,No_No_No_Yes_Yes,13-24
2986,No,No,No,Yes,Yes,1,2,No,8,3011,307,384,18,64,71.0,7.0,5.0,28,12,4.4375,Donor,train,16,0.0006642311524410495,0.002656924609764198,35.5,0.6339285714285714,1.109375,Yes_1,No_No_No_Yes_No,24+
2987,No,No,Yes,No,Yes,1,2,No,0,479,167,225,45,71,149.0,9.0,9.0,31,7,6.208333333,Donor,dev,0,0.0041753653444676405,0.0,74.5,0.6898148147777777,2.0985915492957745,Yes_1,No_No_Yes_No_No,24+
2988,No,No,Yes,No,Yes,1,3,Yes,8,379,254,284,29,49,66.0,7.0,5.0,29,3,5.076923077,Donor,train,24,0.0079155672823219,0.021108179419525065,22.0,0.7252747252857142,1.346938775510204,Yes_1,No_No_Yes_No_Yes,24+
2989,No,No,Yes,No,Yes,1,1,Yes,8,407,281,319,16,57,111.0,10.0,10.0,31,9,7.4,No Donor,dev,8,0.002457002457002457,0.019656019656019656,111.0,0.74,1.9473684210526316,Yes_1,No_No_Yes_No_Yes,24+
2990,No,Yes,No,No,No,1,5,No,8,625,368,489,6,34,30.0,10.0,7.0,32,14,6.0,No Donor,dev,40,0.008,0.0128,6.0,0.6,0.8823529411764706,No_1,No_Yes_No_No_No,24+
2991,Yes,No,No,No,No,1,5,No,8,675,374,402,7,24,26.0,16.0,16.0,37,9,13.0,Donor,train,40,0.007407407407407408,0.011851851851851851,5.2,0.8125,1.0833333333333333,No_1,Yes_No_No_No_No,24+
2992,No,No,No,Yes,Yes,1,5,No,6,2856,456,522,8,63,175.0,25.0,25.0,28,3,12.5,No Donor,train,30,0.0017507002801120449,0.0021008403361344537,35.0,0.5,2.7777777777777777,Yes_1,No_No_No_Yes_No,24+
2993,No,Yes,No,No,Yes,1,1,No,4,633,322,343,12,79,184.0,17.0,16.0,31,6,9.684210526,No Donor,train,4,0.001579778830963665,0.00631911532385466,184.0,0.5696594427058823,2.329113924050633,Yes_1,No_Yes_No_No_No,24+
2994,No,No,No,Yes,Yes,1,2,Yes,8,1002,248,335,22,68,67.0,5.0,5.0,31,11,3.190476191,No Donor,train,16,0.001996007984031936,0.007984031936127744,33.5,0.6380952382,0.9852941176470589,Yes_1,No_No_No_Yes_Yes,24+
2995,No,No,Yes,No,Yes,1,4,Yes,0,293,271,329,22,45,87.0,25.0,10.0,30,1,10.875,No Donor,dev,0,0.013651877133105802,0.0,21.75,0.435,1.9333333333333333,Yes_1,No_No_Yes_No_Yes,24+
