,zipconvert2,zipconvert3,zipconvert4,zipconvert5,homeowner,num_child,income,female,wealth,home_value,med_fam_inc,avg_fam_inc,pct_lt15k,num_prom,lifetime_gifts,largest_gift,last_gift,months_since_donate,time_lag,avg_gift,target,type
2584,Yes,No,No,No,Yes,1,4,No,2,547,306,348,17,59,102.0,12.0,3.0,32,14,5.666666667,No Donor,train
2585,No,No,No,Yes,Yes,1,7,Yes,8,2095,553,597,3,33,60.0,30.0,30.0,37,15,20.0,No Donor,train
2586,No,No,No,Yes,Yes,1,4,Yes,8,1383,213,272,39,48,733.0,250.0,219.0,19,6,122.1666667,Donor,train
2587,No,No,Yes,No,Yes,1,4,No,3,468,313,337,8,66,84.0,5.0,5.0,30,3,4.2,Donor,train
2588,Yes,No,No,No,Yes,1,4,Yes,3,584,239,332,20,60,62.0,5.0,5.0,31,15,4.428571429,Donor,train
2589,No,Yes,No,No,No,1,1,No,0,315,238,256,28,62,171.0,20.0,20.0,37,26,17.1,Donor,train
2590,No,No,No,Yes,Yes,1,6,No,3,1417,321,396,20,70,105.5,10.0,5.0,31,4,5.275,No Donor,train
2591,No,No,Yes,No,Yes,2,2,Yes,8,653,325,354,15,72,76.0,5.0,2.0,30,15,4.0,Donor,train
2592,No,No,Yes,No,Yes,1,6,No,7,969,547,592,1,60,147.0,25.0,25.0,37,6,14.7,Donor,train
2593,No,No,Yes,No,Yes,1,2,Yes,4,860,381,456,12,73,190.0,8.0,6.0,32,6,5.9375,Donor,dev
2594,No,No,No,Yes,Yes,1,7,Yes,9,1597,520,556,3,61,212.0,16.0,15.0,31,4,11.77777778,No Donor,train
2595,Yes,No,No,No,Yes,1,3,Yes,8,746,305,377,17,55,95.0,10.0,10.0,28,9,5.9375,Donor,train
2596,No,No,No,Yes,Yes,1,4,Yes,8,910,245,370,28,72,182.0,15.0,10.0,33,4,9.1,No Donor,dev
2597,No,No,No,Yes,Yes,1,2,Yes,8,929,241,265,27,28,72.0,15.0,6.0,31,1,10.28571429,No Donor,train
2598,No,No,No,Yes,Yes,1,5,No,8,3549,603,628,14,58,100.0,20.0,20.0,37,28,14.28571429,Donor,train
2599,No,No,No,Yes,Yes,1,2,Yes,5,1729,403,439,14,34,48.0,5.0,3.0,29,3,4.0,Donor,dev
2600,No,Yes,No,No,No,1,3,No,2,674,259,327,19,36,50.0,12.0,12.0,30,7,8.333333333,Donor,train
2601,No,Yes,No,No,Yes,1,4,Yes,8,437,450,506,13,77,65.0,5.0,3.0,29,7,3.421052632,No Donor,dev
2602,No,No,Yes,No,Yes,1,6,Yes,9,3958,761,862,0,53,119.0,20.0,20.0,31,3,11.9,Donor,train
2603,No,Yes,No,No,Yes,1,4,No,8,588,236,306,28,22,28.0,20.0,20.0,36,6,14.0,No Donor,train
2604,No,No,Yes,No,Yes,1,1,Yes,5,632,402,421,10,75,185.0,13.0,10.0,17,3,8.80952381,Donor,train
2605,No,Yes,No,No,Yes,1,5,Yes,6,678,366,451,12,70,97.0,10.0,3.0,37,7,4.619047619,No Donor,train
2606,No,No,Yes,No,No,1,1,No,8,472,222,275,32,25,38.0,12.0,12.0,29,5,9.5,No Donor,dev
2607,No,No,Yes,No,No,1,2,No,8,502,265,323,22,31,104.0,14.0,14.0,29,2,8.666666667,Donor,train
2608,No,No,Yes,No,Yes,1,5,Yes,8,542,303,384,11,31,45.0,10.0,10.0,30,5,5.625,Donor,train
2609,No,No,No,Yes,Yes,1,4,No,8,643,355,384,10,43,118.0,20.0,10.0,18,3,13.11111111,Donor,train
2610,No,No,Yes,No,Yes,1,2,No,8,377,189,271,41,28,80.0,10.0,10.0,31,2,10.0,Donor,train
2611,Yes,No,No,No,Yes,1,3,No,8,516,214,229,45,45,76.0,12.0,12.0,30,12,8.444444444,No Donor,train
2612,No,No,No,Yes,No,1,1,Yes,0,1425,191,249,35,69,157.0,7.0,6.0,28,9,4.243243243,Donor,train
2613,No,Yes,No,No,Yes,1,3,No,5,380,206,235,37,36,65.0,20.0,20.0,29,11,13.0,Donor,train
2614,No,Yes,No,No,Yes,1,1,No,4,578,376,399,13,86,121.0,5.0,3.0,30,9,3.457142857,No Donor,train
2615,No,No,Yes,No,Yes,1,5,Yes,7,766,365,446,8,60,97.0,16.0,15.0,37,3,9.7,Donor,dev
2616,No,No,No,Yes,No,1,2,Yes,1,639,274,343,15,46,65.0,12.0,10.0,29,1,7.222222222,Donor,train
2617,No,No,No,Yes,Yes,1,5,Yes,8,1675,382,408,14,49,65.0,8.0,6.0,32,4,5.0,Donor,train
2618,Yes,No,No,No,Yes,1,2,Yes,0,585,184,202,43,57,96.0,6.0,5.0,33,8,5.052631579,No Donor,train
2619,No,Yes,No,No,Yes,1,4,Yes,8,740,466,481,7,29,71.0,16.0,15.0,37,3,14.2,Donor,train
2620,No,No,No,Yes,Yes,1,2,Yes,8,432,221,251,30,25,38.0,8.0,5.0,29,2,5.428571429,Donor,train
2621,No,Yes,No,No,Yes,1,5,No,8,823,462,536,0,23,30.0,20.0,20.0,37,5,15.0,No Donor,dev
2622,No,No,No,Yes,No,1,3,Yes,0,1385,201,293,40,59,85.0,20.0,10.0,36,7,10.625,Donor,train
2623,Yes,No,No,No,No,1,4,Yes,8,735,342,388,12,35,40.0,10.0,10.0,31,9,6.666666667,Donor,dev
2624,Yes,No,No,No,No,1,6,No,8,1614,667,744,2,28,47.0,32.0,32.0,37,8,15.66666667,Donor,dev
2625,No,Yes,No,No,No,1,2,Yes,8,744,393,416,0,61,95.0,10.0,5.0,23,4,5.9375,No Donor,train
2626,No,No,No,Yes,No,1,6,Yes,9,1025,458,512,8,44,77.0,20.0,17.0,32,11,15.4,No Donor,dev
2627,Yes,No,No,No,Yes,1,4,Yes,7,664,350,362,15,76,252.0,26.0,22.0,30,4,14.82352941,Donor,train
2628,No,No,No,Yes,Yes,1,2,Yes,8,880,264,318,16,74,112.0,11.0,10.0,31,9,6.222222222,Donor,dev
2629,No,No,Yes,No,Yes,1,3,No,8,531,348,342,15,34,58.0,8.0,8.0,34,5,5.8,Donor,train
2630,No,Yes,No,No,No,1,6,Yes,3,592,282,291,20,75,109.0,10.0,3.0,34,2,3.516129032,Donor,train
2631,No,Yes,No,No,Yes,1,1,No,8,654,363,393,9,71,124.5,15.0,15.0,30,4,6.552631579,No Donor,dev
2632,No,No,No,Yes,Yes,1,4,Yes,8,3945,745,761,3,45,67.0,15.0,15.0,37,14,11.16666667,No Donor,dev
2633,Yes,No,No,No,Yes,1,4,Yes,5,645,339,420,10,44,62.0,15.0,15.0,34,15,10.33333333,Donor,dev
2634,Yes,No,No,No,Yes,1,7,Yes,6,790,348,403,13,66,135.59,16.59,10.0,31,3,9.685,Donor,train
2635,No,No,No,Yes,Yes,1,7,No,8,1758,599,642,7,62,133.0,9.0,8.0,28,2,7.388888889,Donor,train
2636,No,No,Yes,No,Yes,2,4,No,8,783,447,459,0,43,70.0,11.0,11.0,29,7,8.75,No Donor,train
2637,No,Yes,No,No,Yes,2,5,Yes,9,1186,547,628,2,51,78.0,10.0,7.0,29,37,5.2,Donor,train
2638,No,Yes,No,No,No,1,6,Yes,8,1066,557,592,1,25,50.0,20.0,20.0,31,6,16.66666667,No Donor,train
2639,No,Yes,No,No,Yes,1,4,Yes,8,628,243,282,24,21,25.0,10.0,5.0,28,1,8.333333333,Donor,train
2640,No,No,Yes,No,No,1,5,Yes,3,376,284,365,21,60,102.0,6.0,3.0,30,7,3.4,No Donor,train
2641,No,No,No,Yes,No,1,5,Yes,8,723,312,323,10,23,27.0,10.0,7.0,28,4,6.75,Donor,train
2642,No,No,Yes,No,Yes,1,4,Yes,4,334,298,331,14,68,312.0,22.0,10.0,31,8,11.55555556,No Donor,train
2643,No,Yes,No,No,Yes,1,4,Yes,8,565,375,438,7,35,71.0,10.0,8.0,29,6,5.916666667,No Donor,dev
2644,No,Yes,No,No,Yes,1,4,No,0,443,276,306,22,61,108.0,11.0,10.0,17,5,7.714285714,Donor,train
2645,No,Yes,No,No,Yes,1,4,No,8,731,268,324,26,31,40.5,15.0,7.5,36,5,10.125,No Donor,train
2646,Yes,No,No,No,Yes,1,5,Yes,8,456,281,323,4,47,47.0,10.0,10.0,28,2,5.875,No Donor,train
2647,No,No,No,Yes,Yes,1,4,Yes,4,2122,376,419,10,42,50.0,20.0,20.0,37,2,12.5,Donor,train
2648,Yes,No,No,No,No,1,5,Yes,8,1700,524,616,6,40,62.0,10.0,10.0,30,4,7.75,Donor,train
2649,No,No,Yes,No,Yes,2,7,Yes,8,976,423,537,5,66,81.0,15.0,5.0,34,4,3.375,Donor,train
2650,No,No,No,Yes,Yes,1,1,Yes,5,924,441,491,12,72,117.0,6.0,5.0,28,6,4.875,No Donor,train
2651,No,No,No,Yes,Yes,1,5,Yes,8,957,506,528,13,19,23.0,15.0,15.0,29,8,11.5,Donor,train
2652,No,No,No,Yes,Yes,1,6,No,8,2120,434,458,11,21,35.0,20.0,20.0,31,5,17.5,No Donor,dev
2653,No,No,No,Yes,Yes,1,5,Yes,8,615,245,269,29,17,30.0,20.0,20.0,29,7,15.0,Donor,train
2654,No,No,No,Yes,Yes,1,2,Yes,8,807,369,411,9,25,60.0,20.0,15.0,36,2,15.0,No Donor,dev
2655,No,No,Yes,No,Yes,1,4,Yes,8,628,294,297,25,37,97.0,27.0,25.0,37,4,24.25,No Donor,dev
2656,Yes,No,No,No,Yes,1,5,No,8,2246,542,640,1,45,42.0,6.0,6.0,31,14,3.818181818,Donor,dev
2657,No,Yes,No,No,Yes,1,4,No,8,944,407,438,10,25,37.0,11.0,10.0,36,6,9.25,Donor,train
2658,No,No,No,Yes,Yes,2,3,No,7,3337,516,597,4,46,116.0,10.0,10.0,31,5,6.444444444,Donor,train
2659,Yes,No,No,No,No,1,6,No,6,2245,378,497,7,99,255.0,25.0,25.0,17,6,15.0,No Donor,train
2660,No,No,No,Yes,Yes,1,2,Yes,7,2615,502,551,11,54,66.0,6.0,5.0,31,5,4.714285714,Donor,train
2661,No,No,No,Yes,Yes,1,2,No,8,1024,601,635,2,27,36.0,11.0,10.0,29,5,9.0,Donor,train
2662,No,No,No,Yes,Yes,1,4,No,8,5697,838,888,7,62,79.0,20.0,15.0,37,15,8.777777778,No Donor,train
2663,No,No,No,Yes,Yes,1,7,No,2,2661,643,680,5,79,91.0,6.0,3.0,29,6,3.37037037,No Donor,train
2664,No,No,No,Yes,Yes,1,4,Yes,8,5177,845,892,6,24,26.0,16.0,16.0,36,5,13.0,No Donor,train
2665,Yes,No,No,No,Yes,1,4,No,8,841,349,392,10,21,32.0,8.0,8.0,31,1,6.4,No Donor,train
2666,Yes,No,No,No,Yes,1,5,Yes,8,509,299,323,17,58,78.0,10.0,6.0,30,13,5.571428571,Donor,train
2667,No,Yes,No,No,No,1,5,No,8,906,444,502,4,59,75.0,7.0,7.0,30,7,4.6875,Donor,train
2668,No,No,No,Yes,Yes,1,7,Yes,8,3570,601,629,8,25,27.0,7.0,7.0,29,2,5.4,Donor,train
2669,No,No,Yes,No,Yes,1,5,Yes,8,394,247,299,20,23,60.0,25.0,10.0,28,7,20.0,Donor,dev
2670,No,No,No,Yes,Yes,1,4,Yes,8,241,163,149,44,39,92.5,10.0,3.0,32,0,3.425925926,Donor,train
2671,No,No,No,Yes,Yes,1,4,No,1,0,0,0,0,63,75.0,10.0,10.0,30,8,6.25,Donor,dev
2672,No,No,No,Yes,Yes,1,4,Yes,7,1008,446,481,19,64,76.01,10.0,6.0,32,5,6.334166667,No Donor,train
2673,Yes,No,No,No,Yes,1,5,Yes,8,518,252,271,25,21,35.0,20.0,15.0,37,4,17.5,No Donor,train
2674,No,No,No,Yes,Yes,1,4,Yes,8,3809,393,442,9,36,79.0,15.0,14.0,31,3,11.28571429,Donor,train
2675,Yes,No,No,No,No,1,2,Yes,8,622,283,315,24,24,33.0,10.0,10.0,29,2,6.6,Donor,train
2676,No,No,Yes,No,Yes,1,4,Yes,7,1989,509,589,0,64,116.0,16.0,15.0,37,14,11.6,No Donor,train
2677,Yes,No,No,No,Yes,1,2,Yes,8,722,363,398,7,17,25.0,25.0,25.0,37,5,25.0,No Donor,train
2678,Yes,No,No,No,Yes,2,3,Yes,8,566,354,398,7,24,30.0,10.0,10.0,32,1,7.5,Donor,train
2679,No,No,No,Yes,No,1,5,Yes,8,2790,699,708,2,17,25.0,25.0,25.0,37,5,25.0,No Donor,dev
2680,No,No,No,Yes,Yes,1,2,Yes,1,1351,426,429,12,71,151.0,25.0,5.0,19,8,6.04,Donor,dev
2681,No,No,Yes,No,Yes,1,4,No,3,531,250,270,26,74,476.0,50.0,10.0,32,4,21.63636364,Donor,dev
2682,Yes,No,No,No,Yes,1,4,Yes,4,936,213,213,50,62,275.0,24.0,16.0,30,4,11.45833333,Donor,train
2683,No,No,No,Yes,Yes,1,6,Yes,8,4292,704,738,5,25,38.0,7.0,7.0,30,7,5.428571429,Donor,train
2684,No,Yes,No,No,Yes,1,5,No,6,849,407,417,0,63,84.0,8.0,4.0,28,23,5.6,No Donor,dev
2685,Yes,No,No,No,Yes,1,4,No,5,492,304,321,24,61,98.0,10.0,5.0,32,10,4.666666667,No Donor,train
2686,No,No,No,Yes,Yes,1,3,Yes,8,4675,981,987,2,33,77.0,25.0,23.0,34,6,19.25,Donor,train
2687,No,No,Yes,No,Yes,1,5,Yes,8,479,301,341,20,28,29.0,7.0,7.0,30,9,5.8,Donor,train
2688,No,Yes,No,No,Yes,2,5,Yes,8,830,538,571,3,34,55.0,8.0,8.0,30,3,6.111111111,No Donor,dev
2689,No,No,No,Yes,Yes,1,4,Yes,4,1593,352,408,18,77,203.0,15.0,9.0,37,2,6.548387097,Donor,train
2690,No,Yes,No,No,No,1,2,Yes,0,446,256,256,24,70,107.0,8.0,6.0,32,9,4.863636364,Donor,train
2691,No,Yes,No,No,No,1,2,Yes,3,482,324,372,16,73,160.0,9.0,9.0,28,9,6.4,Donor,train
2692,No,No,No,Yes,No,1,1,Yes,1,633,252,295,26,55,69.0,25.0,15.0,32,5,9.857142857,Donor,dev
2693,No,No,No,Yes,Yes,1,4,Yes,8,852,288,324,20,24,35.0,5.0,4.0,33,2,4.375,Donor,train
2694,No,Yes,No,No,No,1,4,Yes,2,502,260,302,24,58,108.0,11.0,10.0,32,16,8.307692308,Donor,dev
2695,No,No,No,Yes,Yes,1,4,Yes,3,2443,560,607,7,51,137.0,20.0,20.0,31,1,10.53846154,No Donor,train
2696,No,No,No,Yes,Yes,1,4,No,8,782,421,463,6,26,60.0,20.0,15.0,31,2,15.0,No Donor,train
2697,Yes,No,No,No,Yes,1,5,No,8,630,249,319,18,23,30.0,10.0,10.0,29,5,10.0,Donor,train
2698,Yes,No,No,No,No,1,1,Yes,0,1114,193,320,47,60,176.0,15.0,15.0,31,3,6.068965517,No Donor,dev
2699,No,Yes,No,No,Yes,1,4,Yes,4,362,312,320,24,35,45.0,15.0,15.0,35,9,15.0,Donor,train
2700,Yes,No,No,No,Yes,1,6,No,6,656,374,387,11,55,96.0,15.0,15.0,29,2,9.6,Donor,train
2701,Yes,No,No,No,No,1,7,Yes,9,1611,580,635,3,102,254.0,25.0,15.0,17,3,11.54545455,Donor,train
2702,No,Yes,No,No,Yes,1,4,Yes,8,506,338,358,14,44,147.0,12.0,10.0,34,18,9.1875,No Donor,train
2703,Yes,No,No,No,Yes,1,4,Yes,3,489,290,314,20,68,123.0,15.0,5.0,28,7,6.473684211,No Donor,train
2704,No,No,Yes,No,Yes,1,5,Yes,2,378,219,258,27,34,36.0,16.0,16.0,37,22,12.0,No Donor,train
2705,Yes,No,No,No,Yes,2,4,Yes,8,834,286,317,16,23,33.0,6.0,6.0,30,5,5.5,No Donor,train
2706,Yes,No,No,No,Yes,2,5,Yes,4,547,289,324,18,55,74.0,15.0,12.0,31,3,9.25,Donor,train
2707,No,Yes,No,No,Yes,2,5,Yes,2,459,280,306,23,57,271.0,35.0,35.0,31,8,24.63636364,No Donor,train
2708,No,No,No,Yes,Yes,1,6,Yes,9,3631,748,765,3,72,164.0,35.0,35.0,18,4,20.5,No Donor,train
2709,No,No,No,Yes,Yes,1,4,Yes,8,309,185,210,42,54,102.0,25.0,23.0,29,10,20.4,No Donor,train
2710,No,No,Yes,No,Yes,1,5,Yes,9,1785,663,737,4,44,58.0,20.0,20.0,37,10,14.5,Donor,dev
2711,Yes,No,No,No,Yes,1,7,Yes,8,1658,463,597,13,30,57.0,13.0,11.0,35,2,11.4,Donor,train
2712,No,No,No,Yes,Yes,1,4,Yes,8,4576,617,688,3,22,30.0,15.0,15.0,36,6,15.0,No Donor,dev
2713,Yes,No,No,No,Yes,1,6,No,5,1430,336,457,19,58,74.0,10.0,6.0,34,8,6.166666667,Donor,train
2714,Yes,No,No,No,No,1,2,No,4,517,240,253,25,80,176.0,13.0,11.0,35,5,8.0,Donor,train
2715,Yes,No,No,No,No,1,2,Yes,8,521,282,357,12,14,25.0,25.0,25.0,37,5,25.0,Donor,train
2716,Yes,No,No,No,No,1,3,Yes,8,867,255,312,22,37,96.0,16.0,6.0,28,3,9.6,Donor,train
2717,No,No,No,Yes,Yes,1,5,Yes,2,897,285,334,16,70,160.0,25.0,20.0,19,7,17.77777778,No Donor,train
2718,No,No,Yes,No,Yes,1,4,No,7,498,335,368,13,45,74.0,10.0,5.0,32,9,5.285714286,Donor,train
2719,No,No,No,Yes,No,1,3,Yes,8,680,290,335,20,21,34.0,7.0,3.0,28,3,4.857142857,Donor,train
2720,No,No,No,Yes,No,1,3,No,2,783,248,259,35,55,87.0,10.0,10.0,31,6,7.25,Donor,dev
2721,No,Yes,No,No,Yes,1,7,No,2,525,317,372,17,33,53.0,11.0,9.0,29,9,8.833333333,Donor,train
2722,No,No,Yes,No,Yes,1,5,Yes,2,643,210,255,35,76,169.0,20.0,20.0,36,8,11.26666667,Donor,train
2723,No,No,No,Yes,Yes,1,6,No,8,1939,511,523,5,14,25.0,25.0,25.0,35,5,25.0,Donor,train
2724,No,No,No,Yes,Yes,1,2,No,3,1137,324,352,20,120,389.0,30.0,26.0,37,4,22.88235294,Donor,train
2725,Yes,No,No,No,Yes,1,4,Yes,8,671,308,347,19,31,45.0,6.0,6.0,31,1,5.0,Donor,train
2726,No,Yes,No,No,Yes,1,3,Yes,8,687,255,305,21,25,40.0,11.0,9.0,30,5,8.0,No Donor,train
2727,No,Yes,No,No,Yes,1,4,No,8,617,367,399,12,21,34.0,12.0,12.0,31,6,11.33333333,Donor,train
2728,No,No,No,Yes,No,1,5,No,8,1121,518,587,4,15,15.0,15.0,15.0,37,5,15.0,No Donor,dev
2729,No,No,No,Yes,Yes,1,6,No,4,760,222,271,28,58,122.0,20.0,10.0,33,13,12.2,Donor,dev
2730,No,No,Yes,No,Yes,1,1,Yes,2,318,213,233,38,60,227.01,15.0,6.0,30,5,8.731153846,Donor,train
2731,No,No,No,Yes,Yes,1,6,Yes,9,3635,682,729,5,66,178.0,23.0,23.0,37,3,13.69230769,Donor,train
2732,No,No,No,Yes,No,1,1,Yes,5,2844,385,455,7,62,215.0,25.0,25.0,32,8,17.91666667,Donor,train
2733,No,No,Yes,No,Yes,2,4,No,3,541,335,367,13,63,91.0,10.0,10.0,37,4,6.5,No Donor,train
2734,No,No,No,Yes,Yes,1,5,Yes,8,2083,296,356,19,40,57.0,10.0,10.0,30,9,7.125,Donor,train
2735,No,No,No,Yes,Yes,1,3,Yes,2,822,267,346,13,61,337.0,18.0,12.0,29,10,10.87096774,No Donor,train
2736,No,No,No,Yes,Yes,1,4,No,6,2291,480,539,7,122,627.0,50.0,20.0,21,2,24.11538462,Donor,train
2737,Yes,No,No,No,Yes,1,1,No,9,1084,483,572,5,42,57.0,10.0,6.0,33,9,6.333333333,Donor,train
2738,No,No,No,Yes,Yes,2,5,No,8,1737,381,416,7,24,35.0,12.0,12.0,32,4,8.75,No Donor,train
2739,No,No,No,Yes,No,1,4,Yes,8,2560,413,538,5,25,74.0,24.0,20.0,31,3,18.5,No Donor,train
2740,No,Yes,No,No,Yes,1,4,Yes,4,528,364,384,8,68,77.0,5.0,3.0,31,5,3.08,Donor,train
2741,No,No,Yes,No,No,1,1,Yes,8,427,289,302,20,18,30.0,10.0,5.0,30,5,6.0,No Donor,train
2742,No,No,No,Yes,Yes,1,5,No,8,1578,381,429,13,67,92.0,16.0,12.0,28,6,10.22222222,Donor,train
2743,No,No,No,Yes,Yes,1,2,Yes,8,1718,672,781,0,20,25.0,15.0,15.0,30,12,12.5,Donor,train
2744,No,No,No,Yes,Yes,1,6,No,8,675,311,338,26,24,26.0,10.0,8.0,31,6,6.5,Donor,dev
2745,No,No,Yes,No,Yes,1,4,No,4,1182,386,471,0,46,80.0,15.0,15.0,29,16,11.42857143,Donor,train
2746,Yes,No,No,No,Yes,1,4,No,3,1036,275,319,20,82,202.0,15.0,8.0,30,11,6.3125,Donor,dev
2747,No,Yes,No,No,No,1,3,No,4,530,295,319,19,82,242.0,12.0,9.0,32,7,7.5625,Donor,train
2748,No,No,No,Yes,No,1,3,Yes,8,956,371,409,10,31,55.0,15.0,15.0,30,7,9.166666667,Donor,train
2749,No,No,No,Yes,Yes,1,6,Yes,8,4218,711,762,0,54,43.0,5.0,3.0,29,6,3.307692308,No Donor,train
2750,No,No,Yes,No,No,1,6,No,8,452,247,294,29,26,56.0,25.0,10.0,31,2,14.0,No Donor,train
2751,No,No,No,Yes,Yes,1,4,No,1,1348,361,454,14,98,214.5,15.0,10.0,19,3,6.919354839,Donor,train
2752,No,No,No,Yes,Yes,1,4,Yes,8,1265,588,673,7,44,131.0,36.0,36.0,31,10,18.71428571,No Donor,train
2753,No,Yes,No,No,Yes,1,4,Yes,8,407,172,266,40,31,64.0,12.0,12.0,31,4,10.66666667,Donor,train
2754,No,No,Yes,No,Yes,1,6,Yes,8,957,442,537,3,51,133.0,17.0,14.0,31,3,13.3,Donor,train
2755,No,No,Yes,No,Yes,1,7,Yes,0,298,72,94,75,72,222.0,21.0,19.0,31,10,13.875,Donor,train
2756,No,No,No,Yes,No,1,1,No,8,341,234,234,21,19,30.0,15.0,15.0,28,9,15.0,No Donor,dev
2757,No,No,No,Yes,Yes,1,4,Yes,8,1939,560,600,2,81,117.0,9.0,5.0,21,15,6.157894737,Donor,train
2758,No,No,Yes,No,Yes,1,3,Yes,7,672,433,479,2,76,243.0,20.0,20.0,29,13,13.5,No Donor,dev
2759,Yes,No,No,No,Yes,1,4,Yes,8,840,394,433,8,40,50.0,10.0,9.0,35,19,8.333333333,No Donor,train
2760,No,No,No,Yes,Yes,1,4,Yes,8,1011,250,314,18,25,47.0,11.0,11.0,29,2,9.4,No Donor,train
2761,No,No,No,Yes,Yes,1,7,No,6,3130,461,517,23,84,231.0,19.0,15.0,37,10,15.4,No Donor,dev
2762,Yes,No,No,No,Yes,1,7,No,3,589,268,300,21,49,83.0,15.0,15.0,29,5,11.85714286,Donor,train
2763,No,No,No,Yes,Yes,1,4,No,6,737,425,445,8,68,228.0,25.0,25.0,17,16,16.28571429,Donor,train
2764,No,No,No,Yes,Yes,1,4,No,8,639,261,280,25,58,95.0,8.0,7.0,30,6,6.333333333,Donor,train
2765,No,No,No,Yes,Yes,1,6,Yes,5,2375,416,454,17,47,90.0,20.0,19.0,32,9,12.85714286,Donor,dev
2766,No,Yes,No,No,Yes,1,6,No,8,949,481,497,4,58,75.0,10.0,10.0,31,14,6.818181818,Donor,train
2767,No,Yes,No,No,No,1,2,Yes,8,532,330,356,15,24,80.0,20.0,20.0,28,1,20.0,Donor,train
2768,No,Yes,No,No,Yes,1,4,Yes,8,274,187,212,36,51,49.0,7.0,5.0,31,4,4.9,No Donor,train
2769,No,No,No,Yes,No,1,7,No,8,2827,616,620,0,40,61.0,19.0,19.0,30,11,12.2,Donor,train
2770,No,No,No,Yes,Yes,1,5,Yes,4,554,292,306,14,71,188.0,20.0,20.0,36,20,17.09090909,Donor,dev
2771,No,Yes,No,No,Yes,1,7,Yes,9,659,400,442,9,65,114.0,11.0,10.0,29,18,7.6,No Donor,train
2772,No,No,No,Yes,No,1,1,No,6,4127,701,797,4,66,188.0,15.0,10.0,31,4,10.44444444,Donor,train
2773,No,No,Yes,No,Yes,4,5,Yes,8,797,337,391,19,30,45.0,10.0,7.0,31,8,6.428571429,Donor,train
2774,Yes,No,No,No,Yes,1,4,Yes,0,774,182,253,35,64,121.5,13.0,8.0,29,11,7.59375,Donor,train
2775,No,Yes,No,No,Yes,1,4,No,7,407,346,382,16,79,415.0,50.0,50.0,33,25,31.92307692,No Donor,train
2776,No,Yes,No,No,Yes,1,2,Yes,8,385,303,326,14,49,66.0,30.0,30.0,30,13,9.428571429,No Donor,train
2777,No,No,No,Yes,Yes,1,5,Yes,5,1828,426,489,8,77,123.0,5.0,5.0,29,6,3.0,Donor,train
2778,No,Yes,No,No,No,1,3,Yes,8,618,366,391,14,30,54.0,10.0,10.0,31,2,9.0,Donor,train
2779,No,No,Yes,No,No,1,2,Yes,8,596,279,353,21,62,62.0,7.0,3.0,29,9,3.444444444,Donor,train
2780,No,No,No,Yes,Yes,1,5,Yes,8,500,282,334,18,26,75.0,25.0,25.0,36,4,25.0,No Donor,dev
2781,No,No,Yes,No,Yes,1,4,Yes,8,569,315,329,16,40,130.0,20.0,10.0,36,2,13.0,Donor,train
2782,Yes,No,No,No,Yes,1,4,No,8,1255,610,603,0,23,32.0,10.0,10.0,28,5,8.0,No Donor,dev
2783,No,No,No,Yes,No,1,4,Yes,8,1281,515,592,2,21,30.0,25.0,25.0,31,6,15.0,No Donor,train
2784,No,No,No,Yes,No,1,2,Yes,8,2809,657,718,1,21,36.0,10.0,8.0,28,1,7.2,No Donor,dev
2785,No,No,No,Yes,Yes,1,2,No,8,2405,478,499,2,44,45.0,7.0,5.0,28,1,3.214285714,Donor,train
2786,No,Yes,No,No,No,1,1,Yes,8,420,303,305,16,35,37.0,11.0,6.0,31,10,7.4,No Donor,train
2787,No,Yes,No,No,No,1,1,Yes,2,489,274,304,21,53,161.0,16.0,16.0,30,3,10.73333333,Donor,train
2788,No,No,Yes,No,Yes,1,4,No,8,1179,654,692,2,43,41.0,6.0,3.0,28,7,4.555555556,Donor,train
2789,Yes,No,No,No,No,1,5,No,8,1318,399,458,8,25,40.0,10.0,10.0,32,2,8.0,Donor,train
2790,No,No,Yes,No,Yes,1,2,Yes,8,699,328,375,17,66,73.0,5.0,4.0,28,10,4.5625,No Donor,train
2791,No,No,No,Yes,Yes,1,4,No,8,2382,475,515,2,16,15.0,15.0,15.0,36,5,15.0,No Donor,train
2792,No,No,Yes,No,Yes,1,4,No,8,417,255,277,16,25,35.0,10.0,10.0,29,4,8.75,Donor,train
2793,Yes,No,No,No,Yes,1,4,No,4,1162,559,646,4,78,205.0,15.0,10.0,36,8,10.78947368,No Donor,train
2794,No,Yes,No,No,Yes,1,3,Yes,8,646,450,471,13,73,135.0,18.0,11.0,30,26,8.4375,Donor,dev
2795,No,No,No,Yes,Yes,1,5,No,2,795,437,451,7,72,112.0,12.0,5.0,30,4,6.588235294,Donor,dev
2796,No,Yes,No,No,Yes,1,5,No,8,278,208,247,30,24,94.0,17.0,17.0,30,10,15.66666667,No Donor,train
2797,No,No,No,Yes,Yes,1,4,Yes,5,634,292,332,4,74,220.0,19.0,19.0,29,17,14.66666667,No Donor,dev
2798,No,Yes,No,No,Yes,2,2,No,8,565,342,384,16,31,97.0,15.0,10.0,30,2,8.083333333,Donor,train
2799,Yes,No,No,No,Yes,3,3,Yes,8,1001,416,491,9,24,32.0,11.0,6.0,28,3,8.0,No Donor,dev
2800,No,No,Yes,No,No,1,4,Yes,5,549,300,351,23,43,94.0,7.0,6.0,28,6,4.272727273,Donor,train
